id,name,artist,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,sad,0.7489768076398362,0.6147329352912699,8,-4.88,1,0.145,0.258,0.00372,0.123,0.4575241401757622,0.03590629652198729,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,Lana Del Rey,sad,0.510231923601637,0.6560835888333064,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.19930563089942493,0.32088118911163743,audio_features,3BJe4B8zGnqEdQPMvfVjuS,spotify:track:3BJe4B8zGnqEdQPMvfVjuS,https://api.spotify.com/v1/tracks/3BJe4B8zGnqEdQPMvfVjuS,https://api.spotify.com/v1/audio-analysis/3BJe4B8zGnqEdQPMvfVjuS,265427,4
79OpcqzQvmqmy92saiWA4R,"Roke Na Ruke Naina (From ""Badrinath Ki Dulhania"")",Arijit Singh,sad,0.42564802182810363,0.3807487493948685,9,-9.31,1,0.0283,0.722,1.15e-05,0.154,0.22968427904958233,0.07937181336439303,audio_features,79OpcqzQvmqmy92saiWA4R,spotify:track:79OpcqzQvmqmy92saiWA4R,https://api.spotify.com/v1/tracks/79OpcqzQvmqmy92saiWA4R,https://api.spotify.com/v1/audio-analysis/79OpcqzQvmqmy92saiWA4R,278402,4
7sB18S2Ae8Aye4n9s9LZNj,Sada Siva,Mani Sharma,sad,0.7271487039563436,0.6540664837824753,9,-6.048,0,0.0633,0.219,0.0,0.0876,0.963111641531952,0.07430405035366361,audio_features,7sB18S2Ae8Aye4n9s9LZNj,spotify:track:7sB18S2Ae8Aye4n9s9LZNj,https://api.spotify.com/v1/tracks/7sB18S2Ae8Aye4n9s9LZNj,https://api.spotify.com/v1/audio-analysis/7sB18S2Ae8Aye4n9s9LZNj,267600,4
12TxeF1dTrc2bxQcEl9NyA,Aadat,Ninja,sad,0.18417462482946795,0.639946748426658,11,-7.02,0,0.211,0.209,0.0,0.0931,0.2557231203211457,0.04949746611849459,audio_features,12TxeF1dTrc2bxQcEl9NyA,spotify:track:12TxeF1dTrc2bxQcEl9NyA,https://api.spotify.com/v1/tracks/12TxeF1dTrc2bxQcEl9NyA,https://api.spotify.com/v1/audio-analysis/12TxeF1dTrc2bxQcEl9NyA,247954,4
09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,sad,0.9263301500682128,0.5239632080038729,1,-8.052,0,0.0602,0.433,2.07e-05,0.113,0.29044157534989695,0.3058553103522751,audio_features,09gysnJpfQ3ublBmJDfcEC,spotify:track:09gysnJpfQ3ublBmJDfcEC,https://api.spotify.com/v1/tracks/09gysnJpfQ3ublBmJDfcEC,https://api.spotify.com/v1/audio-analysis/09gysnJpfQ3ublBmJDfcEC,204764,4
2MsGTWvf7dcjKbI0WTq6Pz,Judaai,Sachin-Jigar,sad,0.1473396998635743,0.4362191382927223,3,-7.013,1,0.101,0.738,5.8e-05,0.112,0.23619398936747316,0.0442908602855534,audio_features,2MsGTWvf7dcjKbI0WTq6Pz,spotify:track:2MsGTWvf7dcjKbI0WTq6Pz,https://api.spotify.com/v1/tracks/2MsGTWvf7dcjKbI0WTq6Pz,https://api.spotify.com/v1/audio-analysis/2MsGTWvf7dcjKbI0WTq6Pz,272772,4
4ITtnvLQ6SOA8XhiqkLa24,Gulabi Sadi,Sanju Rathod,sad,0.8281036834924966,0.5532112312409231,0,-6.355,1,0.0768,0.393,0.0,0.0943,0.7038081805359662,0.4442970310776517,audio_features,4ITtnvLQ6SOA8XhiqkLa24,spotify:track:4ITtnvLQ6SOA8XhiqkLa24,https://api.spotify.com/v1/tracks/4ITtnvLQ6SOA8XhiqkLa24,https://api.spotify.com/v1/audio-analysis/4ITtnvLQ6SOA8XhiqkLa24,223348,4
4dPeCbg2Op44s9kwyMS3ZT,Sadka,Vishal-Shekhar,sad,0.6643929058663027,0.5481684686138454,7,-6.89,1,0.0286,0.232,0.000176,0.0785,0.5725290224585007,0.5671266477943275,audio_features,4dPeCbg2Op44s9kwyMS3ZT,spotify:track:4dPeCbg2Op44s9kwyMS3ZT,https://api.spotify.com/v1/tracks/4dPeCbg2Op44s9kwyMS3ZT,https://api.spotify.com/v1/audio-analysis/4dPeCbg2Op44s9kwyMS3ZT,343587,4
7k3jpyYPnVnbO0p7iejWxL,Saadda Haq,Mohit Chauhan,sad,0.49522510231923605,0.8860335646280458,6,-5.018,0,0.0488,0.091,2.8e-06,0.368,0.6246067050016275,0.2051017023672701,audio_features,7k3jpyYPnVnbO0p7iejWxL,spotify:track:7k3jpyYPnVnbO0p7iejWxL,https://api.spotify.com/v1/tracks/7k3jpyYPnVnbO0p7iejWxL,https://api.spotify.com/v1/audio-analysis/7k3jpyYPnVnbO0p7iejWxL,362662,4
2vhQo1YVhZVFTohJIlHg3v,Sada Nannu,Mickey J. Meyer,sad,0.4706684856753069,0.48462965951266745,9,-9.691,1,0.0402,0.76,0.00913,0.0686,0.4401649126613866,0.7990558688089602,audio_features,2vhQo1YVhZVFTohJIlHg3v,spotify:track:2vhQo1YVhZVFTohJIlHg3v,https://api.spotify.com/v1/tracks/2vhQo1YVhZVFTohJIlHg3v,https://api.spotify.com/v1/audio-analysis/2vhQo1YVhZVFTohJIlHg3v,197589,4
4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,Kaifi Khalil,sad,0.5266030013642564,0.37873164434403744,11,-13.235,1,0.0374,0.909,0.000586,0.0986,0.22642942389063686,0.5339046458351011,audio_features,4VsP4Dm8gsibRxB5I2hEkw,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,https://api.spotify.com/v1/tracks/4VsP4Dm8gsibRxB5I2hEkw,https://api.spotify.com/v1/audio-analysis/4VsP4Dm8gsibRxB5I2hEkw,173638,3
3HqsyASz8AmUqqRzZBU1af,Sadhana,John Rai,sad,0.32196452933151426,0.15281587865096014,6,-13.837,1,0.0359,0.946,0.000396,0.111,0.3197352717804057,0.2903743356756632,audio_features,3HqsyASz8AmUqqRzZBU1af,spotify:track:3HqsyASz8AmUqqRzZBU1af,https://api.spotify.com/v1/tracks/3HqsyASz8AmUqqRzZBU1af,https://api.spotify.com/v1/audio-analysis/3HqsyASz8AmUqqRzZBU1af,121857,4
2XXea7eZyOyQWHHs4s7yI2,Ek Tarfa - Reprise,Darshan Raval,sad,0.17598908594815826,0.4533645312247862,1,-9.537,0,0.0329,0.889,2.6e-06,0.1,0.4260605403059564,0.01585893569263286,audio_features,2XXea7eZyOyQWHHs4s7yI2,spotify:track:2XXea7eZyOyQWHHs4s7yI2,https://api.spotify.com/v1/tracks/2XXea7eZyOyQWHHs4s7yI2,https://api.spotify.com/v1/audio-analysis/2XXea7eZyOyQWHHs4s7yI2,241600,4
11MyiSGZSYSmhhqwGUTtAq,Sad Girl,Lana Del Rey,sad,0.2100954979536152,0.5885105696304663,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.2242595204513399,0.3788172134245582,audio_features,11MyiSGZSYSmhhqwGUTtAq,spotify:track:11MyiSGZSYSmhhqwGUTtAq,https://api.spotify.com/v1/tracks/11MyiSGZSYSmhhqwGUTtAq,https://api.spotify.com/v1/audio-analysis/11MyiSGZSYSmhhqwGUTtAq,317760,4
0l3skVMcq5PP1ky7afSp9Q,Swaad 2,Mand,sad,0.6030013642564802,0.5068178150718089,1,-11.452,0,0.113,0.343,0.0,0.147,0.7081479874145601,0.08937621005376306,audio_features,0l3skVMcq5PP1ky7afSp9Q,spotify:track:0l3skVMcq5PP1ky7afSp9Q,https://api.spotify.com/v1/tracks/0l3skVMcq5PP1ky7afSp9Q,https://api.spotify.com/v1/audio-analysis/0l3skVMcq5PP1ky7afSp9Q,167703,4
3WALn4IKUl7FlXjBg228nj,Sadda Dil Vi Tu (Ga Ga Ga Ganpati),Sachin-Jigar,sad,0.669849931787176,0.7065112151040825,0,-9.445,1,0.227,0.163,0.0,0.297,0.6148421395247912,0.5369900418842515,audio_features,3WALn4IKUl7FlXjBg228nj,spotify:track:3WALn4IKUl7FlXjBg228nj,https://api.spotify.com/v1/tracks/3WALn4IKUl7FlXjBg228nj,https://api.spotify.com/v1/audio-analysis/3WALn4IKUl7FlXjBg228nj,327040,4
6E9UwSfT80age2xknoMS7Y,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,sad,0.3847203274215552,0.400919799903179,4,-7.018,0,0.0241,0.629,1.17e-05,0.154,0.3186503200607573,0.15201746334163813,audio_features,6E9UwSfT80age2xknoMS7Y,spotify:track:6E9UwSfT80age2xknoMS7Y,https://api.spotify.com/v1/tracks/6E9UwSfT80age2xknoMS7Y,https://api.spotify.com/v1/audio-analysis/6E9UwSfT80age2xknoMS7Y,249127,4
2tE3OmSOuHZMYpJgVvgLbf,Sade Jehe,R Nait,sad,0.7762619372442019,0.7670243666290141,2,-5.053,0,0.0413,0.227,0.0,0.149,0.6777693392644029,0.24339918082734902,audio_features,2tE3OmSOuHZMYpJgVvgLbf,spotify:track:2tE3OmSOuHZMYpJgVvgLbf,https://api.spotify.com/v1/tracks/2tE3OmSOuHZMYpJgVvgLbf,https://api.spotify.com/v1/audio-analysis/2tE3OmSOuHZMYpJgVvgLbf,234118,4
3LlkD3AvhsR2UMVavf5cL8,"Maroon Color Sadiya - From ""Fasal""",Neelkamal Singh,sad,0.34788540245566163,0.8870421171534614,8,-3.296,0,0.209,0.602,2.14e-06,0.317,0.9891504828035153,0.9716760642687998,audio_features,3LlkD3AvhsR2UMVavf5cL8,spotify:track:3LlkD3AvhsR2UMVavf5cL8,https://api.spotify.com/v1/tracks/3LlkD3AvhsR2UMVavf5cL8,https://api.spotify.com/v1/audio-analysis/3LlkD3AvhsR2UMVavf5cL8,206315,4
2qJ8o4JP7O5PaXhDPXxukq,Sadha Ninna Kannali,Sonu Nigam,sad,0.7517053206002728,0.5673309665967403,11,-7.319,1,0.0508,0.593,1.26e-05,0.153,0.6723445806661604,0.39051086445083816,audio_features,2qJ8o4JP7O5PaXhDPXxukq,spotify:track:2qJ8o4JP7O5PaXhDPXxukq,https://api.spotify.com/v1/tracks/2qJ8o4JP7O5PaXhDPXxukq,https://api.spotify.com/v1/audio-analysis/2qJ8o4JP7O5PaXhDPXxukq,277943,4
2Phw97ehqH41VeV29lHSOU,Sadma Ashiq,Jed,sad,0.990450204638472,0.6540664837824753,1,-4.916,1,0.137,0.065,0.0,0.0842,0.7634805251166324,0.2809793047060003,audio_features,2Phw97ehqH41VeV29lHSOU,spotify:track:2Phw97ehqH41VeV29lHSOU,https://api.spotify.com/v1/tracks/2Phw97ehqH41VeV29lHSOU,https://api.spotify.com/v1/audio-analysis/2Phw97ehqH41VeV29lHSOU,130247,4
4shmzSwbjpKUIlNhxzlVeC,Kadhal Sadugudu,S.P. Charan,sad,0.7762619372442019,0.2698079715991609,7,-17.96,0,0.0494,0.00555,4.78e-06,0.115,0.3490289682109146,0.13585770153421317,audio_features,4shmzSwbjpKUIlNhxzlVeC,spotify:track:4shmzSwbjpKUIlNhxzlVeC,https://api.spotify.com/v1/tracks/4shmzSwbjpKUIlNhxzlVeC,https://api.spotify.com/v1/audio-analysis/4shmzSwbjpKUIlNhxzlVeC,275587,4
71OoohX1NBG4ez6eijgaWE,Dil Tod Ke,Rochak Kohli,sad,0.39972714870395626,0.6601177989349686,10,-5.657,0,0.219,0.348,0.0,0.0995,0.6539004014321363,0.11292549539890318,audio_features,71OoohX1NBG4ez6eijgaWE,spotify:track:71OoohX1NBG4ez6eijgaWE,https://api.spotify.com/v1/tracks/71OoohX1NBG4ez6eijgaWE,https://api.spotify.com/v1/audio-analysis/71OoohX1NBG4ez6eijgaWE,239162,4
6cCSo8zu3bRck519ZqRGfk,Pehla Nasha,Udit Narayan,sad,0.364256480218281,0.33838954332741655,5,-14.309,1,0.0333,0.775,2.04e-05,0.0799,0.5182814364760769,0.6295596368488849,audio_features,6cCSo8zu3bRck519ZqRGfk,spotify:track:6cCSo8zu3bRck519ZqRGfk,https://api.spotify.com/v1/tracks/6cCSo8zu3bRck519ZqRGfk,https://api.spotify.com/v1/audio-analysis/6cCSo8zu3bRck519ZqRGfk,291400,4
3HiobOOpSpMsi95WBKPBYk,Hamari Adhuri Kahani (Title Track),Jeet Gannguli,sad,0.03956343792633016,0.36158625141197354,0,-7.571,1,0.0316,0.845,0.0,0.133,0.1591624172724314,0.016568576783937528,audio_features,3HiobOOpSpMsi95WBKPBYk,spotify:track:3HiobOOpSpMsi95WBKPBYk,https://api.spotify.com/v1/tracks/3HiobOOpSpMsi95WBKPBYk,https://api.spotify.com/v1/audio-analysis/3HiobOOpSpMsi95WBKPBYk,398799,4
75v90PN9FbhV1RC0ukWMWJ,Chhad Dila,Lehmber Hussainpuri,sad,0.8335607094133697,0.8406487009843472,0,-1.989,1,0.0301,0.379,0.0,0.2,0.7417814907236628,0.27427628178922125,audio_features,75v90PN9FbhV1RC0ukWMWJ,spotify:track:75v90PN9FbhV1RC0ukWMWJ,https://api.spotify.com/v1/tracks/75v90PN9FbhV1RC0ukWMWJ,https://api.spotify.com/v1/audio-analysis/75v90PN9FbhV1RC0ukWMWJ,258226,4
3YB09zhSWO8mmESr8NUV0n,Manasa,Haricharan,sad,0.9167803547066848,0.6268355655962562,9,-6.901,0,0.0417,0.328,4.93e-06,0.0831,0.9620266898123034,0.22865870120253318,audio_features,3YB09zhSWO8mmESr8NUV0n,spotify:track:3YB09zhSWO8mmESr8NUV0n,https://api.spotify.com/v1/tracks/3YB09zhSWO8mmESr8NUV0n,https://api.spotify.com/v1/audio-analysis/3YB09zhSWO8mmESr8NUV0n,349653,4
6riCsiX9csuomBYnenrtGd,Saadi Galli Aaja,Rochak Kohli,sad,0.7476125511596179,0.8396401484589316,2,-5.155,1,0.0325,0.195,3.64e-06,0.197,0.6788542909840514,0.2980723988182933,audio_features,6riCsiX9csuomBYnenrtGd,spotify:track:6riCsiX9csuomBYnenrtGd,https://api.spotify.com/v1/tracks/6riCsiX9csuomBYnenrtGd,https://api.spotify.com/v1/audio-analysis/6riCsiX9csuomBYnenrtGd,253417,4
5ISB4uH8BwngBcWEYYqCpe,"Vennilavae (From ""Minsara Kanavu"")",Hariharan,sad,0.2987721691678035,0.3081329675649508,6,-12.072,1,0.0362,0.421,0.0,0.187,0.5963979602907671,0.15878990766952317,audio_features,5ISB4uH8BwngBcWEYYqCpe,spotify:track:5ISB4uH8BwngBcWEYYqCpe,https://api.spotify.com/v1/tracks/5ISB4uH8BwngBcWEYYqCpe,https://api.spotify.com/v1/audio-analysis/5ISB4uH8BwngBcWEYYqCpe,351720,4
2ZWLHQCbPZqck2o2JVkmbC,Wafa Ne Bewafai,Arijit Singh,sad,0.276944065484311,0.5935533322575439,10,-6.398,1,0.203,0.847,0.0,0.125,0.37940761636107195,0.08276574901845835,audio_features,2ZWLHQCbPZqck2o2JVkmbC,spotify:track:2ZWLHQCbPZqck2o2JVkmbC,https://api.spotify.com/v1/tracks/2ZWLHQCbPZqck2o2JVkmbC,https://api.spotify.com/v1/audio-analysis/2ZWLHQCbPZqck2o2JVkmbC,320041,4
57h06SZNL6LJ3YKZ1UGCeu,Sadeness,Enigma,sad,0.5416098226466575,0.6459980635791512,7,-9.547,1,0.0338,0.0928,0.0472,0.092,0.4759683194097863,0.19498931681617993,audio_features,57h06SZNL6LJ3YKZ1UGCeu,spotify:track:57h06SZNL6LJ3YKZ1UGCeu,https://api.spotify.com/v1/tracks/57h06SZNL6LJ3YKZ1UGCeu,https://api.spotify.com/v1/audio-analysis/57h06SZNL6LJ3YKZ1UGCeu,255533,4
55OfBElVAZDNBt1oCSungN,Promises,Saabi Bhinder,sad,0.6643929058663027,0.5834678070033886,11,-6.983,0,0.0373,0.416,1.18e-05,0.109,0.12010415536508627,0.0662357396851353,audio_features,55OfBElVAZDNBt1oCSungN,spotify:track:55OfBElVAZDNBt1oCSungN,https://api.spotify.com/v1/tracks/55OfBElVAZDNBt1oCSungN,https://api.spotify.com/v1/audio-analysis/55OfBElVAZDNBt1oCSungN,184816,4
3eeUvZTgP5uJfOMqI3sUVq,Akkam Pakkam,Sadhana Sargam,sad,0.7939972714870396,0.6298612231725028,11,-6.737,0,0.0425,0.108,0.00119,0.246,0.5822935879353369,0.38252740217366143,audio_features,3eeUvZTgP5uJfOMqI3sUVq,spotify:track:3eeUvZTgP5uJfOMqI3sUVq,https://api.spotify.com/v1/tracks/3eeUvZTgP5uJfOMqI3sUVq,https://api.spotify.com/v1/audio-analysis/3eeUvZTgP5uJfOMqI3sUVq,316000,4
5R6T1zVAE6cpBorNs8MVGU,Saat Samundar Paar Happy,Sadhana Sargam,sad,0.3042291950886766,0.8083750201710506,8,-7.424,0,0.0762,0.356,0.000665,0.209,0.8350873386134318,0.48535593900172014,audio_features,5R6T1zVAE6cpBorNs8MVGU,spotify:track:5R6T1zVAE6cpBorNs8MVGU,https://api.spotify.com/v1/tracks/5R6T1zVAE6cpBorNs8MVGU,https://api.spotify.com/v1/audio-analysis/5R6T1zVAE6cpBorNs8MVGU,397201,4
5bdX7jiXtSbHX35pgxJo8p,O Khuda,Amaal Mallik,sad,0.2278308321964529,0.4795868968855898,4,-5.879,0,0.0286,0.511,9.72e-06,0.435,0.3056308994249756,0.3941516317888355,audio_features,5bdX7jiXtSbHX35pgxJo8p,spotify:track:5bdX7jiXtSbHX35pgxJo8p,https://api.spotify.com/v1/tracks/5bdX7jiXtSbHX35pgxJo8p,https://api.spotify.com/v1/audio-analysis/5bdX7jiXtSbHX35pgxJo8p,307451,4
7Czm0vv2sYL5z4P51KY66e,Maahi Ve,Shankar-Ehsaan-Loy,sad,0.8512960436562071,0.8366144908826851,7,-6.117,0,0.0769,0.0297,2e-05,0.33,0.555169794944125,0.22848129092970704,audio_features,7Czm0vv2sYL5z4P51KY66e,spotify:track:7Czm0vv2sYL5z4P51KY66e,https://api.spotify.com/v1/tracks/7Czm0vv2sYL5z4P51KY66e,https://api.spotify.com/v1/audio-analysis/7Czm0vv2sYL5z4P51KY66e,366853,4
7HDMkYCXCdlQ14RkIdgEi4,Sadiya Sitar Wali,Pramod Premi Yadav,sad,0.6480218281036834,0.9747861868646118,5,-1.372,0,0.0839,0.0231,0.0,0.372,0.712487794293154,0.40666291276814026,audio_features,7HDMkYCXCdlQ14RkIdgEi4,spotify:track:7HDMkYCXCdlQ14RkIdgEi4,https://api.spotify.com/v1/tracks/7HDMkYCXCdlQ14RkIdgEi4,https://api.spotify.com/v1/audio-analysis/7HDMkYCXCdlQ14RkIdgEi4,204877,4
4XL3S4cP3jqdBotKjxulS5,"Na Kajare Ki Dhar (From ""Mohra"")",Sadhana Sargam,sad,0.43519781718963163,0.6853316120703566,0,-8.428,0,0.0404,0.667,1.06e-06,0.362,0.6734295323858089,0.5778406855750022,audio_features,4XL3S4cP3jqdBotKjxulS5,spotify:track:4XL3S4cP3jqdBotKjxulS5,https://api.spotify.com/v1/tracks/4XL3S4cP3jqdBotKjxulS5,https://api.spotify.com/v1/audio-analysis/4XL3S4cP3jqdBotKjxulS5,324253,4
1lqdPJz24AiFWeo3arwPXR,Yaaro Yaaro,Harris Jayaraj,sad,0.6971350613915415,0.4402533483943844,4,-10.756,0,0.0913,0.677,1.2e-06,0.0855,0.43040034718455034,0.5916632598751959,audio_features,1lqdPJz24AiFWeo3arwPXR,spotify:track:1lqdPJz24AiFWeo3arwPXR,https://api.spotify.com/v1/tracks/1lqdPJz24AiFWeo3arwPXR,https://api.spotify.com/v1/audio-analysis/1lqdPJz24AiFWeo3arwPXR,335787,4
3GCvRY92yUzSRQ3V9mVElL,Tumhein Apna Banane Ki Kasam Khai Hai,Kumar Sanu,sad,0.5129604365620735,0.5431257059867678,0,-10.829,0,0.0367,0.773,0.00628,0.516,0.7743300423131172,0.26749612397121325,audio_features,3GCvRY92yUzSRQ3V9mVElL,spotify:track:3GCvRY92yUzSRQ3V9mVElL,https://api.spotify.com/v1/tracks/3GCvRY92yUzSRQ3V9mVElL,https://api.spotify.com/v1/audio-analysis/3GCvRY92yUzSRQ3V9mVElL,339867,4
4AwUc1mdlX4ARHkUNG0iho,SAD SONG,P1Harmony,sad,0.5798090040927693,0.9525980313054703,10,-1.443,0,0.0949,0.191,0.0,0.123,0.9316480416621462,0.07426548290304913,audio_features,4AwUc1mdlX4ARHkUNG0iho,spotify:track:4AwUc1mdlX4ARHkUNG0iho,https://api.spotify.com/v1/tracks/4AwUc1mdlX4ARHkUNG0iho,https://api.spotify.com/v1/audio-analysis/4AwUc1mdlX4ARHkUNG0iho,174680,4
2pW5kNCx133MWWirxegvng,Happy Birthday To You - Classic Version,Happy Birthday Songs,happy,0.839017735334243,0.4079796675810876,2,-5.664,1,0.0528,0.0875,2.26e-05,0.146,0.6322013670391669,0.230779910986324,audio_features,2pW5kNCx133MWWirxegvng,spotify:track:2pW5kNCx133MWWirxegvng,https://api.spotify.com/v1/tracks/2pW5kNCx133MWWirxegvng,https://api.spotify.com/v1/audio-analysis/2pW5kNCx133MWWirxegvng,33216,3
7yCF65vpc7sUwPjftI0iFb,Happy Nation,Ace of Base,happy,0.65075034106412,0.8678796191705663,1,-5.129,1,0.0367,0.00121,0.0043,0.0785,0.6734295323858089,0.198090139845576,audio_features,7yCF65vpc7sUwPjftI0iFb,spotify:track:7yCF65vpc7sUwPjftI0iFb,https://api.spotify.com/v1/tracks/7yCF65vpc7sUwPjftI0iFb,https://api.spotify.com/v1/audio-analysis/7yCF65vpc7sUwPjftI0iFb,255413,4
5H0Yfo3acNXU278LqN47pA,Happy B'Day,D Soldierz,happy,0.7257844474761255,0.8033322575439729,10,-7.022,0,0.265,0.0276,0.0,0.189,0.6972984702180753,0.03496525072699641,audio_features,5H0Yfo3acNXU278LqN47pA,spotify:track:5H0Yfo3acNXU278LqN47pA,https://api.spotify.com/v1/tracks/5H0Yfo3acNXU278LqN47pA,https://api.spotify.com/v1/audio-analysis/5H0Yfo3acNXU278LqN47pA,185133,4
3QbdShNwcXqKIk1xvGp8P8,Happy Hour,Talha Anjum,happy,0.8362892223738063,0.48967242213974504,11,-8.325,1,0.35,0.28,1.02e-05,0.0661,0.5378105674297495,0.15150837299352848,audio_features,3QbdShNwcXqKIk1xvGp8P8,spotify:track:3QbdShNwcXqKIk1xvGp8P8,https://api.spotify.com/v1/tracks/3QbdShNwcXqKIk1xvGp8P8,https://api.spotify.com/v1/audio-analysis/3QbdShNwcXqKIk1xvGp8P8,195000,4
3n6tB0RkaxQkgWtF1LmsU9,Happy New Year,Vidyasagar,happy,0.810368349249659,0.9404954010004841,11,-2.792,0,0.392,0.285,0.0,0.133,0.7526310079201476,0.7642911688251584,audio_features,3n6tB0RkaxQkgWtF1LmsU9,spotify:track:3n6tB0RkaxQkgWtF1LmsU9,https://api.spotify.com/v1/tracks/3n6tB0RkaxQkgWtF1LmsU9,https://api.spotify.com/v1/audio-analysis/3n6tB0RkaxQkgWtF1LmsU9,243067,3
6n4LpWn6gFvczitm1QMi3R,Happy Birthday To You Ji,Mimi Teddy,happy,0.8485675306957707,0.530014523156366,11,-5.295,1,0.256,0.737,0.00524,0.203,0.8654659867635891,0.052096912289903874,audio_features,6n4LpWn6gFvczitm1QMi3R,spotify:track:6n4LpWn6gFvczitm1QMi3R,https://api.spotify.com/v1/tracks/6n4LpWn6gFvczitm1QMi3R,https://api.spotify.com/v1/audio-analysis/6n4LpWn6gFvczitm1QMi3R,164026,4
0cx3DUvLuL7iTJ6aUzAZNx,Happy,All Ok,happy,0.48703956343792637,0.6056559625625302,4,-7.511,1,0.124,0.436,0.0,0.165,0.5974829120104156,0.635283046520059,audio_features,0cx3DUvLuL7iTJ6aUzAZNx,spotify:track:0cx3DUvLuL7iTJ6aUzAZNx,https://api.spotify.com/v1/tracks/0cx3DUvLuL7iTJ6aUzAZNx,https://api.spotify.com/v1/audio-analysis/0cx3DUvLuL7iTJ6aUzAZNx,221961,4
68UJW1jJ3cK0FjWKaMGDBk,Baar Baar Din Ye Aaye-Happy Birthday To You - Jhankar Beats,Mohammed Rafi,happy,0.8035470668485676,0.8497256737130869,4,-5.118,0,0.0443,0.0822,1.33e-06,0.23,0.8958446349137464,0.48332729109940376,audio_features,68UJW1jJ3cK0FjWKaMGDBk,spotify:track:68UJW1jJ3cK0FjWKaMGDBk,https://api.spotify.com/v1/tracks/68UJW1jJ3cK0FjWKaMGDBk,https://api.spotify.com/v1/audio-analysis/68UJW1jJ3cK0FjWKaMGDBk,203900,4
2IarWd16hKAvXU8vnEunVb,Mileya Mileya,Rekha Bhardwaj,happy,0.7380627557980899,0.46647571405518806,0,-8.403,1,0.0383,0.239,0.025,0.149,0.4260605403059564,0.42142653286332465,audio_features,2IarWd16hKAvXU8vnEunVb,spotify:track:2IarWd16hKAvXU8vnEunVb,https://api.spotify.com/v1/tracks/2IarWd16hKAvXU8vnEunVb,https://api.spotify.com/v1/audio-analysis/2IarWd16hKAvXU8vnEunVb,266279,4
2vKNjcvzG4OIBdtZPLbSLh,Birthday,Jordan Sandhu,happy,0.5470668485675305,0.8698967242213974,3,-2.95,0,0.105,0.35,8.57e-06,0.0583,0.6495605945535424,0.7496972455126771,audio_features,2vKNjcvzG4OIBdtZPLbSLh,spotify:track:2vKNjcvzG4OIBdtZPLbSLh,https://api.spotify.com/v1/tracks/2vKNjcvzG4OIBdtZPLbSLh,https://api.spotify.com/v1/audio-analysis/2vKNjcvzG4OIBdtZPLbSLh,228922,4
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,happy,0.622100954979536,0.8255204131031143,5,-4.662,0,0.183,0.219,0.0,0.0908,0.9880655310838667,0.6915221030059471,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720,4
5EOKcXIGehKOLu1pRePYc4,Happy Hour,Mika Singh,happy,0.5866302864938608,0.5471599160884298,7,-7.659,1,0.275,0.38,0.003,0.336,0.6647499186286211,0.18534745416258502,audio_features,5EOKcXIGehKOLu1pRePYc4,spotify:track:5EOKcXIGehKOLu1pRePYc4,https://api.spotify.com/v1/tracks/5EOKcXIGehKOLu1pRePYc4,https://api.spotify.com/v1/audio-analysis/5EOKcXIGehKOLu1pRePYc4,224049,4
4p7DTkyrKqT98xlIwYYfXz,Running Wild,Jin,happy,0.4038199181446111,0.7135710827819912,8,-4.22,1,0.0322,0.000175,0.0,0.152,0.2882716719106,0.5904908093765187,audio_features,4p7DTkyrKqT98xlIwYYfXz,spotify:track:4p7DTkyrKqT98xlIwYYfXz,https://api.spotify.com/v1/tracks/4p7DTkyrKqT98xlIwYYfXz,https://api.spotify.com/v1/audio-analysis/4p7DTkyrKqT98xlIwYYfXz,151647,4
583K4ns9YqEdw9mWWEeGrH,Happy Diwali,Vaishali,happy,0.3437926330150068,0.5158947878005486,8,-8.013,1,0.194,0.0938,5.03e-06,0.102,0.7038081805359662,0.03580602115039,audio_features,583K4ns9YqEdw9mWWEeGrH,spotify:track:583K4ns9YqEdw9mWWEeGrH,https://api.spotify.com/v1/tracks/583K4ns9YqEdw9mWWEeGrH,https://api.spotify.com/v1/audio-analysis/583K4ns9YqEdw9mWWEeGrH,276560,4
